ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-BENGALURU-2026-00147,2026-04-25 12:21:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.97664315305592,77.65383826308157
FIR-BENGALURU-2024-00148,2024-07-14 21:22:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.94388828353326,77.6610979416903
FIR-BENGALURU-2025-00149,2025-09-29 17:12:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.98800991191124,77.6278121625413
FIR-BENGALURU-2023-00150,2023-08-30 00:27:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.987575000755822,77.56282759516283
FIR-BENGALURU-2024-00151,2024-10-15 11:38:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.945414770491784,77.62176727061029
FIR-BENGALURU-2023-00152,2023-12-31 19:30:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.978259059181307,77.63435907818076
FIR-BENGALURU-2024-00153,2024-04-06 04:46:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.946200764679777,77.61277532825319
FIR-BENGALURU-2024-00154,2024-04-21 16:31:00,ROBBERY,ROBBERY incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.950610905854857,77.61511796177466
FIR-BENGALURU-2023-00155,2023-01-19 00:51:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.935911172572947,77.6134313087805
FIR-BENGALURU-2023-00156,2023-02-03 02:23:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.990593553291777,77.56052425715444
FIR-BENGALURU-2025-00157,2025-10-16 02:33:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.97627868567595,77.5638380905323
FIR-BENGALURU-2023-00158,2023-07-08 23:20:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.96855488287485,77.57081767393876
FIR-BENGALURU-2024-00159,2024-07-07 11:43:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.933691176515191,77.6101869354704
FIR-BENGALURU-2024-00160,2024-05-30 05:22:00,BURGLARY,BURGLARY incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.034760537676878,77.53867715039988
FIR-BENGALURU-2025-00161,2025-06-13 13:39:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.020925083472477,77.550667025098
FIR-BENGALURU-2026-00162,2026-03-28 12:27:00,OTHER,OTHER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.940023235406349,77.60531345871307
FIR-BENGALURU-2023-00163,2023-09-23 15:34:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.993968252355911,77.58491959448875
FIR-BENGALURU-2026-00164,2026-06-01 14:48:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.973806316651187,77.73486549469737
FIR-BENGALURU-2023-00165,2023-01-26 15:35:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.970115888675666,77.65108252209303
FIR-BENGALURU-2023-00166,2023-02-17 08:45:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.977913230915068,77.63007802656678
FIR-BENGALURU-2025-00167,2025-06-07 01:17:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.959829538432244,77.56991722866744
FIR-BENGALURU-2024-00168,2024-02-02 17:59:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.97224485881882,77.65617319796884
FIR-BENGALURU-2025-00169,2025-04-13 19:46:00,BURGLARY,BURGLARY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),13.01200012571327,77.58812052881531
FIR-BENGALURU-2023-00170,2023-10-15 04:45:00,OTHER,OTHER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.940997344953695,77.64239503666361
FIR-BENGALURU-2025-00171,2025-05-10 06:09:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.983795900388559,77.6318286746282
FIR-BENGALURU-2025-00172,2025-09-27 02:56:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.013285329150417,77.56759438324117
FIR-BENGALURU-2024-00173,2024-01-25 07:10:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.938323992096532,77.60831859688348
FIR-BENGALURU-2023-00174,2023-04-14 17:34:00,ROBBERY,ROBBERY incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.980236174357753,77.5660340128905
FIR-BENGALURU-2023-00175,2023-02-14 08:58:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.980393392601728,77.64706723026357
FIR-BENGALURU-2023-00176,2023-11-03 06:53:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.994794369779003,77.65032494395658
FIR-BENGALURU-2024-00177,2024-06-11 03:26:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.98635415468051,77.55549573165517
FIR-BENGALURU-2023-00178,2023-01-03 20:13:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.934873717865623,77.5608189845979
FIR-BENGALURU-2025-00179,2025-01-26 02:50:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.975575692429967,77.61914519563511
FIR-BENGALURU-2025-00180,2025-09-05 13:03:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.018905865039033,77.63568890063102
FIR-BENGALURU-2026-00181,2026-08-26 04:39:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.948940637882489,77.75615190899401
FIR-BENGALURU-2026-00182,2026-04-15 21:32:00,OTHER,OTHER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.985356415136796,77.57060470191614
FIR-BENGALURU-2025-00183,2025-05-06 11:36:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),13.00428207981094,77.56050894778738
FIR-BENGALURU-2026-00184,2026-05-03 19:34:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.8958850282271,77.6243331328899
FIR-BENGALURU-2026-00185,2026-08-18 17:24:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.899860315213084,77.57748915533433
FIR-BENGALURU-2025-00186,2025-03-30 06:17:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.991942282694895,77.57203488814821
FIR-BENGALURU-2025-00187,2025-11-04 15:02:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.940963291837626,77.63518591075905
FIR-BENGALURU-2026-00188,2026-07-05 08:23:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.984882870437042,77.65083849552768
FIR-BENGALURU-2023-00189,2023-12-20 15:11:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.964361708631996,77.64853643133785
FIR-BENGALURU-2023-00190,2023-07-09 14:18:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.957244713551967,77.63786029257312
FIR-BENGALURU-2023-00191,2023-09-08 12:22:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.96533101342219,77.57844355022469
FIR-BENGALURU-2024-00192,2024-06-28 18:56:00,BURGLARY,BURGLARY incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.916804647635935,77.59527043844533
FIR-BENGALURU-2023-00193,2023-05-26 00:04:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.982926617250365,77.59974879598973
FIR-BENGALURU-2025-00194,2025-02-09 20:39:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.969879230877407,77.7675988763209
FIR-BENGALURU-2024-00195,2024-08-22 18:00:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.987404453946587,77.58307547283006
FIR-BENGALURU-2025-00196,2025-10-12 03:33:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.989119426584553,77.63828774481061
FIR-BENGALURU-2025-00197,2025-10-10 11:35:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.917106410859976,77.62221651459971
FIR-BENGALURU-2024-00198,2024-03-28 21:32:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.97740594593091,77.62163726544513
FIR-BENGALURU-2025-00199,2025-02-11 20:27:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.957262537618059,77.62184215010947
FIR-BENGALURU-2023-00200,2023-06-04 23:52:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.947348846874116,77.6152625567979
FIR-BENGALURU-2025-00201,2025-11-25 19:39:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.96856547460175,77.55943450447842
FIR-BENGALURU-2024-00202,2024-12-16 14:52:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.93373615335654,77.62793046077962
FIR-BENGALURU-2026-00203,2026-06-12 12:43:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.019554226494082,77.56941081973184
FIR-BENGALURU-2023-00204,2023-04-10 13:07:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.980119250614072,77.64309325435656
FIR-BENGALURU-2023-00205,2023-06-28 12:10:00,ROBBERY,ROBBERY incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.933735400639351,77.58510180583575
FIR-BENGALURU-2025-00206,2025-01-19 03:08:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.0416250432304,77.55336628620552
FIR-BENGALURU-2025-00207,2025-10-05 16:20:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.969254583427581,77.63793330051404
FIR-BENGALURU-2026-00208,2026-01-07 03:47:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.971352191416495,77.5645454910243
FIR-BENGALURU-2023-00209,2023-06-10 12:20:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.923829519092994,77.63915838790295
FIR-BENGALURU-2025-00210,2025-10-21 09:10:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.919963844755268,77.59758087148546
FIR-BENGALURU-2025-00211,2025-02-13 16:15:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.987986521128379,77.7439328584349
FIR-BENGALURU-2023-00212,2023-07-08 21:55:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.974456109127393,77.63405010476914
FIR-BENGALURU-2026-00213,2026-06-23 20:29:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.962494315163545,77.57327448984046
FIR-BENGALURU-2024-00214,2024-01-26 20:41:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.941846898024028,77.62824834545422
FIR-BENGALURU-2024-00215,2024-08-14 04:07:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.940220228833104,77.64885812507026
FIR-BENGALURU-2025-00216,2025-02-07 12:13:00,CYBER,CYBER incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.946523601373253,77.73424043152129
FIR-BENGALURU-2023-00217,2023-04-19 16:55:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),13.012173714371633,77.64536115268842
FIR-BENGALURU-2026-00218,2026-02-02 01:50:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.93784553473302,77.59349494392706
FIR-BENGALURU-2023-00219,2023-12-08 19:27:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.9767064435368,77.641550330832
FIR-BENGALURU-2023-00220,2023-12-10 20:52:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.9582343055433,77.62256557003306
FIR-BENGALURU-2026-00221,2026-06-27 08:49:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.974118105563113,77.57613321860033
FIR-BENGALURU-2025-00222,2025-01-25 18:45:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.944809329090297,77.60868063520283
FIR-BENGALURU-2023-00223,2023-10-10 03:11:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.019409672460558,77.56092375127368
FIR-BENGALURU-2025-00224,2025-01-04 06:01:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.97436708277559,77.61275822502934
FIR-BENGALURU-2023-00225,2023-09-19 16:37:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.913916223109936,77.58693920148215
FIR-BENGALURU-2023-00226,2023-12-22 01:28:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.912269748821618,77.61989673708648
FIR-BENGALURU-2025-00227,2025-11-18 06:11:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.976345787227476,77.65106924467655
FIR-BENGALURU-2025-00228,2025-07-30 21:09:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.965269927714585,77.55958450155639
FIR-BENGALURU-2023-00229,2023-03-28 08:46:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.964356960172822,77.73222925463435
FIR-BENGALURU-2025-00230,2025-04-05 20:58:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.004573014156762,77.54476592616453
FIR-BENGALURU-2026-00231,2026-02-22 11:05:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.943462680436818,77.59111844152129
FIR-BENGALURU-2025-00232,2025-04-16 15:33:00,BURGLARY,BURGLARY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.975003081027587,77.62351479520254
FIR-BENGALURU-2026-00233,2026-07-30 03:32:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.931922827487034,77.61053847777475
FIR-BENGALURU-2025-00234,2025-03-10 22:16:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.989656500368753,77.72715763505684
FIR-BENGALURU-2025-00235,2025-09-04 06:36:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.993464527412732,77.5854089260497
FIR-BENGALURU-2025-00236,2025-12-17 03:28:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.959407041605338,77.62201280768612
